"key","parentKey","type","name","code"
1706,1704,"Ubicaciones_UbicacionStandard","Ayabaca","200200"
1707,1704,"Ubicaciones_UbicacionStandard","Huancabamba","200300"
1708,1704,"Ubicaciones_UbicacionStandard","Morropon","200400"
1709,1704,"Ubicaciones_UbicacionStandard","Paita","200500"
1710,1704,"Ubicaciones_UbicacionStandard","Sullana","200600"
1711,1704,"Ubicaciones_UbicacionStandard","Talara","200700"
1712,1704,"Ubicaciones_UbicacionStandard","Sechura","200800"
1713,1705,"Ubicaciones_UbicacionStandard","Piura","200101"
1714,1705,"Ubicaciones_UbicacionStandard","Castilla","200104"
1715,1705,"Ubicaciones_UbicacionStandard","Catacaos","200105"
1716,1705,"Ubicaciones_UbicacionStandard","Cura Mori","200107"
1717,1705,"Ubicaciones_UbicacionStandard","El Tallan","200108"
1718,1705,"Ubicaciones_UbicacionStandard","La Arena","200109"
1719,1705,"Ubicaciones_UbicacionStandard","La Union","200110"
1720,1705,"Ubicaciones_UbicacionStandard","Las Lomas","200111"
1721,1705,"Ubicaciones_UbicacionStandard","Tambo Grande","200114"
1722,1706,"Ubicaciones_UbicacionStandard","Ayabaca","200201"
1723,1706,"Ubicaciones_UbicacionStandard","Frias","200202"
1724,1706,"Ubicaciones_UbicacionStandard","Jilili","200203"
1725,1706,"Ubicaciones_UbicacionStandard","Lagunas","200204"
1726,1706,"Ubicaciones_UbicacionStandard","Montero","200205"
1727,1706,"Ubicaciones_UbicacionStandard","Pacaipampa","200206"
1728,1706,"Ubicaciones_UbicacionStandard","Paimas","200207"
1729,1706,"Ubicaciones_UbicacionStandard","Sapillica","200208"
1730,1706,"Ubicaciones_UbicacionStandard","Sicchez","200209"
1731,1706,"Ubicaciones_UbicacionStandard","Suyo","200210"
1732,1707,"Ubicaciones_UbicacionStandard","Huancabamba","200301"
1733,1707,"Ubicaciones_UbicacionStandard","Canchaque","200302"
1734,1707,"Ubicaciones_UbicacionStandard","El Carmen De La Frontera","200303"
1735,1707,"Ubicaciones_UbicacionStandard","Huarmaca","200304"
1736,1707,"Ubicaciones_UbicacionStandard","Lalaquiz","200305"
1737,1707,"Ubicaciones_UbicacionStandard","San Miguel De El Faique","200306"
1738,1707,"Ubicaciones_UbicacionStandard","Sondor","200307"
1739,1707,"Ubicaciones_UbicacionStandard","Sondorillo","200308"
1740,1708,"Ubicaciones_UbicacionStandard","Chulucanas","200401"
1741,1708,"Ubicaciones_UbicacionStandard","Buenos Aires","200402"
1742,1708,"Ubicaciones_UbicacionStandard","Chalaco","200403"
1743,1708,"Ubicaciones_UbicacionStandard","La Matanza","200404"
1744,1708,"Ubicaciones_UbicacionStandard","Morropon","200405"
1745,1708,"Ubicaciones_UbicacionStandard","Salitral","200406"
1746,1708,"Ubicaciones_UbicacionStandard","San Juan De Bigote","200407"
1747,1708,"Ubicaciones_UbicacionStandard","Santa Catalina De Mossa","200408"
1748,1708,"Ubicaciones_UbicacionStandard","Santo Domingo","200409"
1749,1708,"Ubicaciones_UbicacionStandard","Yamango","200410"
1750,1709,"Ubicaciones_UbicacionStandard","Paita","200501"
1751,1709,"Ubicaciones_UbicacionStandard","Amotape","200502"
1752,1709,"Ubicaciones_UbicacionStandard","Arenal","200503"
1753,1709,"Ubicaciones_UbicacionStandard","Colan","200504"
1754,1709,"Ubicaciones_UbicacionStandard","La Huaca","200505"
1755,1709,"Ubicaciones_UbicacionStandard","Tamarindo","200506"
1756,1709,"Ubicaciones_UbicacionStandard","Vichayal","200507"
1757,1710,"Ubicaciones_UbicacionStandard","Sullana","200601"
1758,1710,"Ubicaciones_UbicacionStandard","Bellavista","200602"
1759,1710,"Ubicaciones_UbicacionStandard","Ignacio Escudero","200603"
1760,1710,"Ubicaciones_UbicacionStandard","Lancones","200604"
1761,1710,"Ubicaciones_UbicacionStandard","Marcavelica","200605"
1762,1710,"Ubicaciones_UbicacionStandard","Miguel Checa","200606"
1763,1710,"Ubicaciones_UbicacionStandard","Querecotillo","200607"
1764,1710,"Ubicaciones_UbicacionStandard","Salitral","200608"
1765,1711,"Ubicaciones_UbicacionStandard","Pariñas","200701"
1766,1711,"Ubicaciones_UbicacionStandard","El Alto","200702"
1767,1711,"Ubicaciones_UbicacionStandard","La Brea","200703"
1768,1711,"Ubicaciones_UbicacionStandard","Lobitos","200704"
1769,1711,"Ubicaciones_UbicacionStandard","Los Organos","200705"
1770,1711,"Ubicaciones_UbicacionStandard","Mancora","200706"
1771,1712,"Ubicaciones_UbicacionStandard","Sechura","200801"
1772,1712,"Ubicaciones_UbicacionStandard","Bellavista De La Union","200802"
1773,1712,"Ubicaciones_UbicacionStandard","Bernal","200803"
1774,1712,"Ubicaciones_UbicacionStandard","Cristo Nos Valga","200804"
1775,1712,"Ubicaciones_UbicacionStandard","Vice","200805"
1776,1712,"Ubicaciones_UbicacionStandard","Rinconada Llicuar","200806"
1777,,"Ubicaciones_UbicacionStandardRoot","Puno","210000"
1778,1777,"Ubicaciones_UbicacionStandard","Puno","210100"
1779,1777,"Ubicaciones_UbicacionStandard","Azangaro","210200"
1780,1777,"Ubicaciones_UbicacionStandard","Carabaya","210300"
1781,1777,"Ubicaciones_UbicacionStandard","Chucuito","210400"
1782,1777,"Ubicaciones_UbicacionStandard","El Collao","210500"
1783,1777,"Ubicaciones_UbicacionStandard","Huancane","210600"
1784,1777,"Ubicaciones_UbicacionStandard","Lampa","210700"
1785,1777,"Ubicaciones_UbicacionStandard","Melgar","210800"
1786,1777,"Ubicaciones_UbicacionStandard","Moho","210900"
1787,1777,"Ubicaciones_UbicacionStandard","San Antonio De Putina","211000"
1788,1777,"Ubicaciones_UbicacionStandard","San Roman","211100"
1789,1777,"Ubicaciones_UbicacionStandard","Sandia","211200"
1790,1777,"Ubicaciones_UbicacionStandard","Yunguyo","211300"
1791,1778,"Ubicaciones_UbicacionStandard","Puno","210101"
1792,1778,"Ubicaciones_UbicacionStandard","Acora","210102"
1793,1778,"Ubicaciones_UbicacionStandard","Amantani","210103"
1794,1778,"Ubicaciones_UbicacionStandard","Atuncolla","210104"
1795,1778,"Ubicaciones_UbicacionStandard","Capachica","210105"
1796,1778,"Ubicaciones_UbicacionStandard","Chucuito","210106"
1797,1778,"Ubicaciones_UbicacionStandard","Coata","210107"
1798,1778,"Ubicaciones_UbicacionStandard","Huata","210108"
1799,1778,"Ubicaciones_UbicacionStandard","Mañazo","210109"
1800,1778,"Ubicaciones_UbicacionStandard","Paucarcolla","210110"
1801,1778,"Ubicaciones_UbicacionStandard","Pichacani","210111"
1802,1778,"Ubicaciones_UbicacionStandard","Plateria","210112"
1803,1778,"Ubicaciones_UbicacionStandard","San Antonio","210113"
1804,1778,"Ubicaciones_UbicacionStandard","Tiquillaca","210114"
1805,1778,"Ubicaciones_UbicacionStandard","Vilque","210115"
1806,1779,"Ubicaciones_UbicacionStandard","Azangaro","210201"
1807,1779,"Ubicaciones_UbicacionStandard","Achaya","210202"
1808,1779,"Ubicaciones_UbicacionStandard","Arapa","210203"
1809,1779,"Ubicaciones_UbicacionStandard","Asillo","210204"
1810,1779,"Ubicaciones_UbicacionStandard","Caminaca","210205"
1811,1779,"Ubicaciones_UbicacionStandard","Chupa","210206"
1812,1779,"Ubicaciones_UbicacionStandard","Jose Domingo Choquehuanca","210207"
1813,1779,"Ubicaciones_UbicacionStandard","Muñani","210208"
1814,1779,"Ubicaciones_UbicacionStandard","Potoni","210209"
1815,1779,"Ubicaciones_UbicacionStandard","Saman","210210"
1816,1779,"Ubicaciones_UbicacionStandard","San Anton","210211"
1817,1779,"Ubicaciones_UbicacionStandard","San Jose","210212"
1818,1779,"Ubicaciones_UbicacionStandard","San Juan De Salinas","210213"
1819,1779,"Ubicaciones_UbicacionStandard","Santiago De Pupuja","210214"
1820,1779,"Ubicaciones_UbicacionStandard","Tirapata","210215"
1821,1780,"Ubicaciones_UbicacionStandard","Macusani","210301"
1822,1780,"Ubicaciones_UbicacionStandard","Ajoyani","210302"
1823,1780,"Ubicaciones_UbicacionStandard","Ayapata","210303"
1824,1780,"Ubicaciones_UbicacionStandard","Coasa","210304"
1825,1780,"Ubicaciones_UbicacionStandard","Corani","210305"
1826,1780,"Ubicaciones_UbicacionStandard","Crucero","210306"
1827,1780,"Ubicaciones_UbicacionStandard","Ituata","210307"
1828,1780,"Ubicaciones_UbicacionStandard","Ollachea","210308"
1829,1780,"Ubicaciones_UbicacionStandard","San Gaban","210309"
1830,1780,"Ubicaciones_UbicacionStandard","Usicayos","210310"
1831,1781,"Ubicaciones_UbicacionStandard","Juli","210401"
1832,1781,"Ubicaciones_UbicacionStandard","Desaguadero","210402"
1833,1781,"Ubicaciones_UbicacionStandard","Huacullani","210403"
1834,1781,"Ubicaciones_UbicacionStandard","Kelluyo","210404"
1835,1781,"Ubicaciones_UbicacionStandard","Pisacoma","210405"
1836,1781,"Ubicaciones_UbicacionStandard","Pomata","210406"
1837,1781,"Ubicaciones_UbicacionStandard","Zepita","210407"
1838,1782,"Ubicaciones_UbicacionStandard","Ilave","210501"
1839,1782,"Ubicaciones_UbicacionStandard","Capazo","210502"
1840,1782,"Ubicaciones_UbicacionStandard","Pilcuyo","210503"
1841,1782,"Ubicaciones_UbicacionStandard","Santa Rosa","210504"
1842,1782,"Ubicaciones_UbicacionStandard","Conduriri","210505"
1843,1783,"Ubicaciones_UbicacionStandard","Huancane","210601"
1844,1783,"Ubicaciones_UbicacionStandard","Cojata","210602"
1845,1783,"Ubicaciones_UbicacionStandard","Huatasani","210603"
1846,1783,"Ubicaciones_UbicacionStandard","Inchupalla","210604"
1847,1783,"Ubicaciones_UbicacionStandard","Pusi","210605"
1848,1783,"Ubicaciones_UbicacionStandard","Rosaspata","210606"
1849,1783,"Ubicaciones_UbicacionStandard","Taraco","210607"
1850,1783,"Ubicaciones_UbicacionStandard","Vilque Chico","210608"
1851,1784,"Ubicaciones_UbicacionStandard","Lampa","210701"
1852,1784,"Ubicaciones_UbicacionStandard","Cabanilla","210702"
1853,1784,"Ubicaciones_UbicacionStandard","Calapuja","210703"
1854,1784,"Ubicaciones_UbicacionStandard","Nicasio","210704"
1855,1784,"Ubicaciones_UbicacionStandard","Ocuviri","210705"
1856,1784,"Ubicaciones_UbicacionStandard","Palca","210706"
1857,1784,"Ubicaciones_UbicacionStandard","Paratia","210707"
1858,1784,"Ubicaciones_UbicacionStandard","Pucara","210708"
1859,1784,"Ubicaciones_UbicacionStandard","Santa Lucia","210709"
1860,1784,"Ubicaciones_UbicacionStandard","Vilavila","210710"
1861,1785,"Ubicaciones_UbicacionStandard","Ayaviri","210801"
1862,1785,"Ubicaciones_UbicacionStandard","Antauta","210802"
1863,1785,"Ubicaciones_UbicacionStandard","Cupi","210803"
1864,1785,"Ubicaciones_UbicacionStandard","Llalli","210804"
1865,1785,"Ubicaciones_UbicacionStandard","Macari","210805"
1866,1785,"Ubicaciones_UbicacionStandard","Nuñoa","210806"
1867,1785,"Ubicaciones_UbicacionStandard","Orurillo","210807"
1868,1785,"Ubicaciones_UbicacionStandard","Santa Rosa","210808"
1869,1785,"Ubicaciones_UbicacionStandard","Umachiri","210809"
1870,1786,"Ubicaciones_UbicacionStandard","Moho","210901"
1871,1786,"Ubicaciones_UbicacionStandard","Conima","210902"
1872,1786,"Ubicaciones_UbicacionStandard","Huayrapata","210903"
1873,1786,"Ubicaciones_UbicacionStandard","Tilali","210904"
1874,1787,"Ubicaciones_UbicacionStandard","Putina","211001"
1875,1787,"Ubicaciones_UbicacionStandard","Ananea","211002"
1876,1787,"Ubicaciones_UbicacionStandard","Pedro Vilca Apaza","211003"
1877,1787,"Ubicaciones_UbicacionStandard","Quilcapuncu","211004"
1878,1787,"Ubicaciones_UbicacionStandard","Sina","211005"
1879,1788,"Ubicaciones_UbicacionStandard","Juliaca","211101"
1880,1788,"Ubicaciones_UbicacionStandard","Cabana","211102"
1881,1788,"Ubicaciones_UbicacionStandard","Cabanillas","211103"
1882,1788,"Ubicaciones_UbicacionStandard","Caracoto","211104"
1883,1789,"Ubicaciones_UbicacionStandard","Sandia","211201"
1884,1789,"Ubicaciones_UbicacionStandard","Cuyocuyo","211202"
1885,1789,"Ubicaciones_UbicacionStandard","Limbani","211203"
1886,1789,"Ubicaciones_UbicacionStandard","Patambuco","211204"
1887,1789,"Ubicaciones_UbicacionStandard","Phara","211205"
1888,1789,"Ubicaciones_UbicacionStandard","Quiaca","211206"
1889,1789,"Ubicaciones_UbicacionStandard","San Juan Del Oro","211207"
1890,1789,"Ubicaciones_UbicacionStandard","Yanahuaya","211208"
1891,1789,"Ubicaciones_UbicacionStandard","Alto Inambari","211209"
1892,1789,"Ubicaciones_UbicacionStandard","San Pedro De Putina Punco","211210"
1893,1790,"Ubicaciones_UbicacionStandard","Yunguyo","211301"
1894,1790,"Ubicaciones_UbicacionStandard","Anapia","211302"
1895,1790,"Ubicaciones_UbicacionStandard","Copani","211303"
1896,1790,"Ubicaciones_UbicacionStandard","Cuturapi","211304"
1897,1790,"Ubicaciones_UbicacionStandard","Ollaraya","211305"
1898,1790,"Ubicaciones_UbicacionStandard","Tinicachi","211306"
1899,1790,"Ubicaciones_UbicacionStandard","Unicachi","211307"
1900,,"Ubicaciones_UbicacionStandardRoot","San Martin","220000"
1901,1900,"Ubicaciones_UbicacionStandard","Moyobamba","220100"
1902,1900,"Ubicaciones_UbicacionStandard","Bellavista","220200"
1903,1900,"Ubicaciones_UbicacionStandard","El Dorado","220300"
1904,1900,"Ubicaciones_UbicacionStandard","Huallaga","220400"
1905,1900,"Ubicaciones_UbicacionStandard","Lamas","220500"
1906,1900,"Ubicaciones_UbicacionStandard","Mariscal Caceres","220600"
1907,1900,"Ubicaciones_UbicacionStandard","Picota","220700"
1908,1900,"Ubicaciones_UbicacionStandard","Rioja","220800"
1909,1900,"Ubicaciones_UbicacionStandard","San Martin","220900"
1910,1900,"Ubicaciones_UbicacionStandard","Tocache","221000"
1911,1901,"Ubicaciones_UbicacionStandard","Moyobamba","220101"
1912,1901,"Ubicaciones_UbicacionStandard","Calzada","220102"
1913,1901,"Ubicaciones_UbicacionStandard","Habana","220103"
1914,1901,"Ubicaciones_UbicacionStandard","Jepelacio","220104"
1915,1901,"Ubicaciones_UbicacionStandard","Soritor","220105"
1916,1901,"Ubicaciones_UbicacionStandard","Yantalo","220106"
1917,1902,"Ubicaciones_UbicacionStandard","Bellavista","220201"
1918,1902,"Ubicaciones_UbicacionStandard","Alto Biavo","220202"
1919,1902,"Ubicaciones_UbicacionStandard","Bajo Biavo","220203"
1920,1902,"Ubicaciones_UbicacionStandard","Huallaga","220204"
1921,1902,"Ubicaciones_UbicacionStandard","San Pablo","220205"
1922,1902,"Ubicaciones_UbicacionStandard","San Rafael","220206"
1923,1903,"Ubicaciones_UbicacionStandard","San Jose De Sisa","220301"
1924,1903,"Ubicaciones_UbicacionStandard","Agua Blanca","220302"
1925,1903,"Ubicaciones_UbicacionStandard","San Martin","220303"
1926,1903,"Ubicaciones_UbicacionStandard","Santa Rosa","220304"
1927,1903,"Ubicaciones_UbicacionStandard","Shatoja","220305"
1928,1904,"Ubicaciones_UbicacionStandard","Saposoa","220401"
1929,1904,"Ubicaciones_UbicacionStandard","Alto Saposoa","220402"
1930,1904,"Ubicaciones_UbicacionStandard","El Eslabon","220403"
1931,1904,"Ubicaciones_UbicacionStandard","Piscoyacu","220404"
1932,1904,"Ubicaciones_UbicacionStandard","Sacanche","220405"
1933,1904,"Ubicaciones_UbicacionStandard","Tingo De Saposoa","220406"
1934,1905,"Ubicaciones_UbicacionStandard","Lamas","220501"
1935,1905,"Ubicaciones_UbicacionStandard","Alonso De Alvarado","220502"
1936,1905,"Ubicaciones_UbicacionStandard","Barranquita","220503"
1937,1905,"Ubicaciones_UbicacionStandard","Caynarachi","220504"
1938,1905,"Ubicaciones_UbicacionStandard","Cuñumbuqui","220505"
1939,1905,"Ubicaciones_UbicacionStandard","Pinto Recodo","220506"
1940,1905,"Ubicaciones_UbicacionStandard","Rumisapa","220507"
1941,1905,"Ubicaciones_UbicacionStandard","San Roque De Cumbaza","220508"
1942,1905,"Ubicaciones_UbicacionStandard","Shanao","220509"
1943,1905,"Ubicaciones_UbicacionStandard","Tabalosos","220510"
1944,1905,"Ubicaciones_UbicacionStandard","Zapatero","220511"
1945,1906,"Ubicaciones_UbicacionStandard","Juanjui","220601"
1946,1906,"Ubicaciones_UbicacionStandard","Campanilla","220602"
1947,1906,"Ubicaciones_UbicacionStandard","Huicungo","220603"
1948,1906,"Ubicaciones_UbicacionStandard","Pachiza","220604"
1949,1906,"Ubicaciones_UbicacionStandard","Pajarillo","220605"
1950,1907,"Ubicaciones_UbicacionStandard","Picota","220701"
1951,1907,"Ubicaciones_UbicacionStandard","Buenos Aires","220702"
1952,1907,"Ubicaciones_UbicacionStandard","Caspisapa","220703"
1953,1907,"Ubicaciones_UbicacionStandard","Pilluana","220704"
1954,1907,"Ubicaciones_UbicacionStandard","Pucacaca","220705"
1955,1907,"Ubicaciones_UbicacionStandard","San Cristobal","220706"
1956,1907,"Ubicaciones_UbicacionStandard","San Hilarion","220707"
1957,1907,"Ubicaciones_UbicacionStandard","Shamboyacu","220708"
1958,1907,"Ubicaciones_UbicacionStandard","Tingo De Ponasa","220709"
1959,1907,"Ubicaciones_UbicacionStandard","Tres Unidos","220710"
1960,1908,"Ubicaciones_UbicacionStandard","Rioja","220801"
1961,1908,"Ubicaciones_UbicacionStandard","Awajun","220802"
1962,1908,"Ubicaciones_UbicacionStandard","Elias Soplin Vargas","220803"
1963,1908,"Ubicaciones_UbicacionStandard","Nueva Cajamarca","220804"
1964,1908,"Ubicaciones_UbicacionStandard","Pardo Miguel","220805"
1965,1908,"Ubicaciones_UbicacionStandard","Posic","220806"
1966,1908,"Ubicaciones_UbicacionStandard","San Fernando","220807"
1967,1908,"Ubicaciones_UbicacionStandard","Yorongos","220808"
1968,1908,"Ubicaciones_UbicacionStandard","Yuracyacu","220809"
1969,1909,"Ubicaciones_UbicacionStandard","Tarapoto","220901"
1970,1909,"Ubicaciones_UbicacionStandard","Alberto Leveau","220902"
1971,1909,"Ubicaciones_UbicacionStandard","Cacatachi","220903"
1972,1909,"Ubicaciones_UbicacionStandard","Chazuta","220904"
1973,1909,"Ubicaciones_UbicacionStandard","Chipurana","220905"
1974,1909,"Ubicaciones_UbicacionStandard","El Porvenir","220906"
1975,1909,"Ubicaciones_UbicacionStandard","Huimbayoc","220907"
1976,1909,"Ubicaciones_UbicacionStandard","Juan Guerra","220908"
1977,1909,"Ubicaciones_UbicacionStandard","La Banda De Shilcayo","220909"
1978,1909,"Ubicaciones_UbicacionStandard","Morales","220910"
1979,1909,"Ubicaciones_UbicacionStandard","Papaplaya","220911"
1980,1909,"Ubicaciones_UbicacionStandard","San Antonio","220912"
1981,1909,"Ubicaciones_UbicacionStandard","Sauce","220913"
1982,1909,"Ubicaciones_UbicacionStandard","Shapaja","220914"
1983,1910,"Ubicaciones_UbicacionStandard","Tocache","221001"
1984,1910,"Ubicaciones_UbicacionStandard","Nuevo Progreso","221002"
1985,1910,"Ubicaciones_UbicacionStandard","Polvora","221003"
1986,1910,"Ubicaciones_UbicacionStandard","Shunte","221004"
1987,1910,"Ubicaciones_UbicacionStandard","Uchiza","221005"
1988,,"Ubicaciones_UbicacionStandardRoot","Tacna","230000"
1989,1988,"Ubicaciones_UbicacionStandard","Tacna","230100"
1990,1988,"Ubicaciones_UbicacionStandard","Candarave","230200"
1991,1988,"Ubicaciones_UbicacionStandard","Jorge Basadre","230300"
1992,1988,"Ubicaciones_UbicacionStandard","Tarata","230400"
1993,1989,"Ubicaciones_UbicacionStandard","Tacna","230101"
1994,1989,"Ubicaciones_UbicacionStandard","Alto De La Alianza","230102"
1995,1989,"Ubicaciones_UbicacionStandard","Calana","230103"
1996,1989,"Ubicaciones_UbicacionStandard","Ciudad Nueva","230104"
1997,1989,"Ubicaciones_UbicacionStandard","Inclan","230105"
1998,1989,"Ubicaciones_UbicacionStandard","Pachia","230106"
1999,1989,"Ubicaciones_UbicacionStandard","Palca","230107"
2000,1989,"Ubicaciones_UbicacionStandard","Pocollay","230108"
2001,1989,"Ubicaciones_UbicacionStandard","Sama","230109"
2002,1989,"Ubicaciones_UbicacionStandard","Coronel Gregorio Albarracin Lanchipa","230110"
2003,1990,"Ubicaciones_UbicacionStandard","Candarave","230201"
2004,1990,"Ubicaciones_UbicacionStandard","Cairani","230202"
2005,1990,"Ubicaciones_UbicacionStandard","Camilaca","230203"
2006,1990,"Ubicaciones_UbicacionStandard","Curibaya","230204"
2007,1990,"Ubicaciones_UbicacionStandard","Huanuara","230205"
2008,1990,"Ubicaciones_UbicacionStandard","Quilahuani","230206"
2009,1991,"Ubicaciones_UbicacionStandard","Locumba","230301"
2010,1991,"Ubicaciones_UbicacionStandard","Ilabaya","230302"
2011,1991,"Ubicaciones_UbicacionStandard","Ite","230303"
2012,1992,"Ubicaciones_UbicacionStandard","Tarata","230401"
2013,1992,"Ubicaciones_UbicacionStandard","Heroes Albarracin","230402"
2014,1992,"Ubicaciones_UbicacionStandard","Estique","230403"
2015,1992,"Ubicaciones_UbicacionStandard","Estique-Pampa","230404"
2016,1992,"Ubicaciones_UbicacionStandard","Sitajara","230405"
2017,1992,"Ubicaciones_UbicacionStandard","Susapaya","230406"
2018,1992,"Ubicaciones_UbicacionStandard","Tarucachi","230407"
2019,1992,"Ubicaciones_UbicacionStandard","Ticaco","230408"
2020,,"Ubicaciones_UbicacionStandardRoot","Tumbes","240000"
2021,2020,"Ubicaciones_UbicacionStandard","Tumbes","240100"
2022,2020,"Ubicaciones_UbicacionStandard","Contralmirante Villar","240200"
2023,2020,"Ubicaciones_UbicacionStandard","Zarumilla","240300"
2024,2021,"Ubicaciones_UbicacionStandard","Tumbes","240101"
2025,2021,"Ubicaciones_UbicacionStandard","Corrales","240102"
2026,2021,"Ubicaciones_UbicacionStandard","La Cruz","240103"
2027,2021,"Ubicaciones_UbicacionStandard","Pampas De Hospital","240104"
2028,2021,"Ubicaciones_UbicacionStandard","San Jacinto","240105"
2029,2021,"Ubicaciones_UbicacionStandard","San Juan De La Virgen","240106"
2030,2022,"Ubicaciones_UbicacionStandard","Zorritos","240201"
2031,2022,"Ubicaciones_UbicacionStandard","Casitas","240202"
2032,2022,"Ubicaciones_UbicacionStandard","Canoas De Punta Sal","240203"
2033,2023,"Ubicaciones_UbicacionStandard","Zarumilla","240301"
2034,2023,"Ubicaciones_UbicacionStandard","Aguas Verdes","240302"
2035,2023,"Ubicaciones_UbicacionStandard","Matapalo","240303"
2036,2023,"Ubicaciones_UbicacionStandard","Papayal","240304"
2037,,"Ubicaciones_UbicacionStandardRoot","Ucayali","250000"
2038,2037,"Ubicaciones_UbicacionStandard","Coronel Portillo","250100"
2039,2037,"Ubicaciones_UbicacionStandard","Atalaya","250200"
2040,2037,"Ubicaciones_UbicacionStandard","Padre Abad","250300"
2041,2037,"Ubicaciones_UbicacionStandard","Purus","250400"
2042,2038,"Ubicaciones_UbicacionStandard","Calleria","250101"
2043,2038,"Ubicaciones_UbicacionStandard","Campoverde","250102"
2044,2038,"Ubicaciones_UbicacionStandard","Iparia","250103"
2045,2038,"Ubicaciones_UbicacionStandard","Masisea","250104"
2046,2038,"Ubicaciones_UbicacionStandard","Yarinacocha","250105"
2047,2038,"Ubicaciones_UbicacionStandard","Nueva Requena","250106"
2048,2038,"Ubicaciones_UbicacionStandard","Manantay","250107"
2049,2039,"Ubicaciones_UbicacionStandard","Raymondi","250201"
2050,2039,"Ubicaciones_UbicacionStandard","Sepahua","250202"
2051,2039,"Ubicaciones_UbicacionStandard","Tahuania","250203"
2052,2039,"Ubicaciones_UbicacionStandard","Yurua","250204"
2053,2040,"Ubicaciones_UbicacionStandard","Padre Abad","250301"
2054,2040,"Ubicaciones_UbicacionStandard","Irazola","250302"
2055,2040,"Ubicaciones_UbicacionStandard","Curimana","250303"
2056,2041,"Ubicaciones_UbicacionStandard","Purus","250401"
